#Wave		#Intensity
3863.984375	20123.007813
3863.259766	20049.896484
3862.535156	19647.464844
3861.810547	19724.130859
3861.085938	19734.257813
3860.361328	19880.708984
3859.636719	19970.595703
3858.911133	20140.230469
3858.186523	19897.697266
3857.460938	19927.722656
3856.735352	19502.568359
3856.009766	19894.732422
3855.284180	20034.347656
3854.558594	20373.166016
3853.833008	19855.242188
3853.107422	19881.923828
3852.380859	19812.339844
3851.655273	19815.787109
3850.928711	19812.597656
3850.202148	19922.207031
3849.475586	19991.974609
3848.749023	19677.001953
3848.022461	19869.478516
3847.294922	20158.042969
3846.568359	19889.603516
3845.840820	19912.916016
3845.114258	19966.046875
3844.386719	20158.320313
3843.659180	20072.253906
3842.931641	19645.052734
3842.204102	19718.060547
3841.475586	20009.583984
3840.748047	20012.984375
3840.019531	20062.724609
3839.291992	20059.496094
3838.563477	20297.830078
3837.834961	20069.582031
3837.106445	20344.224609
3836.377930	20006.894531
3835.648438	19861.476563
3834.919922	19914.488281
3834.191406	20076.576172
3833.461914	20020.460938
3832.732422	20473.300781
3832.002930	19766.195313
3831.273438	19905.074219
3830.543945	20225.585938
3829.814453	20321.412109
3829.084961	20579.011719
3828.354492	20133.281250
3827.625000	19918.771484
3826.894531	20093.796875
3826.164063	20163.162109
3825.433594	20225.908203
3824.703125	20315.023438
3823.972656	20242.486328
3823.242188	20057.843750
3822.510742	20308.513672
3821.780273	20618.445313
3821.048828	20555.792969
3820.317383	20127.330078
3819.585938	20054.890625
3818.854492	20216.398438
3818.123047	19995.728516
3817.391602	20400.925781
3816.659180	20170.416016
3815.927734	20344.970703
3815.195313	20088.207031
3814.463867	20252.843750
3813.731445	20246.292969
3812.999023	20453.625000
3812.266602	20371.375000
3811.533203	20552.304688
3810.800781	20203.664063
3810.068359	20338.523438
3809.334961	20440.460938
3808.601563	20710.017578
3807.868164	20585.074219
3807.134766	20447.027344
3806.401367	20161.164063
3805.667969	20568.568359
3804.934570	20463.435547
3804.200195	20568.517578
3803.466797	20617.746094
3802.732422	20384.613281
3801.998047	20263.162109
3801.263672	20341.951172
3800.529297	20761.990234
3799.794922	20079.490234
3799.060547	20545.361328
3798.325195	20335.421875
3797.590820	20719.117188
3796.855469	20364.945313
3796.121094	20246.927734
3795.385742	20486.226563
3794.650391	20492.761719
3793.914063	20466.527344
3793.178711	20725.332031
3792.443359	20627.001953
3791.707031	20787.441406
3790.971680	20725.152344
3790.235352	20757.833984
3789.499023	20738.126953
3788.762695	20721.697266
3788.026367	20636.550781
3787.290039	20400.917969
3786.552734	20656.082031
3785.816406	20518.650391
3785.079102	20616.732422
3784.342773	20551.287109
3783.605469	20600.289063
3782.868164	20701.578125
3782.130859	20583.857422
3781.393555	20773.345703
3780.655273	20515.156250
3779.917969	20894.064453
3779.179688	20675.132813
